Mod:Item:MetaData, Localized Name
harvestcraft:vegemiteontoastItem, Vegemite on Toast
harvestcraft:anchovyrawItem, Raw Anchovy
harvestcraft:bassrawItem, Raw Bass
harvestcraft:carprawItem, Raw Carp
harvestcraft:catfishrawItem, Raw Catfish
harvestcraft:charrrawItem, Raw Charr
harvestcraft:clamrawItem, Raw Clam
harvestcraft:crabrawItem, Raw Crab
harvestcraft:crayfishrawItem, Raw Crayfish
harvestcraft:eelrawItem, Raw Eel
harvestcraft:frograwItem, Raw Frog
harvestcraft:grouperrawItem, Raw Grouper
harvestcraft:herringrawItem, Raw Herring
harvestcraft:jellyfishrawItem, Raw Jellyfish
harvestcraft:mudfishrawItem, Raw Mudfish
harvestcraft:octopusrawItem, Raw Octopus
harvestcraft:perchrawItem, Raw Perch
harvestcraft:scalloprawItem, Raw Scallop
harvestcraft:shrimprawItem, Raw Shrimp
harvestcraft:snailrawItem, Raw Snail
harvestcraft:snapperrawItem, Raw Snapper
harvestcraft:tilapiarawItem, Raw Tilapia
harvestcraft:troutrawItem, Raw Trout
harvestcraft:tunarawItem, Raw Tuna
harvestcraft:turtlerawItem, Raw Turtle
harvestcraft:walleyerawItem, Raw Walleye
harvestcraft:holidaycakeItem, Holiday Cake
harvestcraft:clamcookedItem, Cooked Clam
harvestcraft:crabcookedItem, Cooked Crab
harvestcraft:crayfishcookedItem, Cooked Crayfish
harvestcraft:frogcookedItem, Cooked Frog Legs
harvestcraft:octopuscookedItem, Cooked Octopus
harvestcraft:scallopcookedItem, Cooked Scallop
harvestcraft:shrimpcookedItem, Cooked Shrimp
harvestcraft:snailcookedItem, Cooked Snail
harvestcraft:turtlecookedItem, Cooked Turtle
harvestcraft:appleciderItem, Apple Cider
harvestcraft:bangersandmashItem, Bangers and Mash
harvestcraft:batteredsausageItem, Battered Sausage
harvestcraft:batterItem, Batter
harvestcraft:chorizoItem, Chorizo
harvestcraft:coleslawItem, Coleslaw
harvestcraft:energydrinkItem, Energy Drink
harvestcraft:friedonionsItem, Fried Onions
harvestcraft:meatfeastpizzaItem, Meat Feast Pizza
harvestcraft:mincepieItem, Mince Pie
harvestcraft:onionhamburgerItem, Onion Hamburger
harvestcraft:pepperoniItem, Pepperoni
harvestcraft:pickledonionsItem, Pickled Onions
harvestcraft:porksausageItem, Pork Sausage
harvestcraft:raspberrytrifleItem, Raspberry Trifle
harvestcraft:pumpkincheesecakeItem, Pumpkin Cheesecake
harvestcraft:pumpkinmuffinItem, Pumpkin Muffin
harvestcraft:suaderoItem, Suadero
harvestcraft:randomtacoItem, Random Taco
harvestcraft:turkeyrawItem, Raw Turkey
harvestcraft:turkeycookedItem, Cooked Turkey
harvestcraft:rabbitrawItem, Raw Rabbit
harvestcraft:rabbitcookedItem, Cooked Rabbit
harvestcraft:venisonrawItem, Raw Venison
harvestcraft:venisoncookedItem, Cooked Venison
harvestcraft:strawberrymilkshakeItem, Strawberry Milkshake
harvestcraft:chocolatemilkshakeItem, Chocolate Milkshake
harvestcraft:bananamilkshakeItem, Banana Milkeshake
harvestcraft:cornflakesItem, Cornflakes
harvestcraft:coleslawburgerItem, Coleslaw Burger
harvestcraft:roastchickenItem, Roast Chicken
harvestcraft:roastpotatoesItem, Roast Potatoes
harvestcraft:sundayroastItem, Sunday Roast
harvestcraft:bbqpulledporkItem, BBQ Pulled Pork
harvestcraft:lambwithmintsauceItem, Lamb with Mint Sauce
harvestcraft:steakandchipsItem, Steak and Chips
harvestcraft:cherryicecreamItem, Cherry Ice Cream
harvestcraft:pistachioicecreamItem, Pistachio Ice Cream
harvestcraft:neapolitanicecreamItem, Neapolitan Ice Cream
harvestcraft:spumoniicecreamItem, Spumoni Ice Cream
harvestcraft:almondbutterItem, Almond Butter
harvestcraft:cashewbutterItem, Cashew Butter
harvestcraft:chestnutbutterItem, Chestnut Butter
harvestcraft:cornishpastyItem, Cornish Pasty
harvestcraft:cottagepieItem, Cottage Pie
harvestcraft:croissantItem, Croissant
harvestcraft:currypowderItem, Curry Powder
harvestcraft:dimsumItem, Dim Sum
harvestcraft:friedpecanokraItem, Fried Pecan Okra
harvestcraft:gooseberryjellyItem, Gooseberry Jelly
harvestcraft:gooseberryjellysandwichItem, Gooseberry Jelly Sandwich
harvestcraft:gooseberrymilkshakeItem, Gooseberry Milkshake
harvestcraft:gooseberrypieItem, Gooseberry Pie
harvestcraft:gooseberrysmoothieItem, Gooseberry Smoothie
harvestcraft:gooseberryyogurtItem, Gooseberry Yogurt
harvestcraft:greenheartfishItem, Green Heart Fish
harvestcraft:hamsweetpicklesandwichItem, Ham & Sweet Pickle Sandwich
harvestcraft:hushpuppiesItem, Hushpuppies
harvestcraft:kimchiItem, Kimchi
harvestcraft:mochiItem, Mochi
harvestcraft:museliItem, Museli
harvestcraft:naanItem, Naan
harvestcraft:okrachipsItem, Okra Chips
harvestcraft:okracreoleItem, Okra Creole
harvestcraft:pistachiobutterItem, Pistachio Butter
harvestcraft:ploughmanslunchItem, Ploughman's Lunch
harvestcraft:porklomeinItem, Pork Lo Mein
harvestcraft:salmonpattiesItem, Salmon Patties
harvestcraft:sausageItem, Sausage
harvestcraft:sausagerollItem, Sausage Roll
harvestcraft:sesameballItem, Sesame Ball
harvestcraft:sesamesnapsItem, Sesame Snaps
harvestcraft:shrimpokrahushpuppiesItem, Shrimp Pork Okra Hushpuppies
harvestcraft:soysauceItem, Soy Sauce
harvestcraft:sweetpickleItem, Sweet Pickle
harvestcraft:veggiestripsItem, Veggie Strips
harvestcraft:vindalooItem, Vindaloo
harvestcraft:applesmoothieItem, Apple Smoothie
harvestcraft:coconutsmoothieItem, Coconut Smoothie
harvestcraft:cranberrysmoothieItem, Cranberry Smoothie
harvestcraft:cranberryyogurtItem, Cranberry Yogurt
harvestcraft:grapesmoothieItem, Grape Smoothie
harvestcraft:pearsmoothieItem, Pear Smoothie
harvestcraft:pearjellyItem, Pear Jelly
harvestcraft:pearjellysandwichItem, Pear Jelly Sandwich
harvestcraft:plumsmoothieItem, Plum Smoothie
harvestcraft:plumjellyItem, Plum Jelly
harvestcraft:plumjellysandwichItem, Plum Jelly Sandwich
harvestcraft:honeysandwichItem, Honey Sandwich
harvestcraft:cheeseontoastItem, Cheese on Toast
harvestcraft:tunapotatoItem, Tuna Potato
harvestcraft:chocolaterollItem, Chocolate Roll
harvestcraft:jamrollItem, Jam Roll
harvestcraft:coconutcreamItem, Coconut Cream
harvestcraft:crackerItem, Cracker
harvestcraft:garammasalaItem, Garam Masala
harvestcraft:paneerItem, Paneer
harvestcraft:deluxechickencurryItem, Deluxe Chicken Curry
harvestcraft:gravyItem, Gravy
harvestcraft:mangochutneyItem, Mango Chutney
harvestcraft:marzipanItem, Marzipan
harvestcraft:paneertikkamasalaItem, Paneer Tikka Masala
harvestcraft:peaandhamsoupItem, Pea and Ham Soup
harvestcraft:potatoandleeksoupItem, Potato and Leek Soup
harvestcraft:yorkshirepuddingItem, Yorkshire Pudding
harvestcraft:toadintheholeItem, Toad in the Hole
jaffa:Kale, Kale
jaffa:kaleSeed, Kale Seed
jaffa:CitricAcid, Citric Acid
jaffa:CSPizza, CaptainSparklez Pizza
jaffa:CSPizzaSlice, CaptainSparklez Pizza Slice
jaffa:PizzaSlice, Pizza Slice
jaffa:SupremeSlice, Supreme Pizza Slice
jaffa:MeatFeastSlice, Meat Feast Pizza Slice
jaffa:BakedBeansToast, Baked Beans on Toast
jaffa:CornChips, Corn Chips
jaffa:StrawberryMilkshake, Strawberry Milkshake
jaffa:BananaMilkshake, Banana Milkshake
jaffa:ChocolateMilkshake, Chocolate Milkshake
jaffa:VanillaMilkshake, Vanilla Milkshake
jaffa:Escargot, Escargot
jaffa:BaconEggs, Bacon and Eggs
jaffa:ChipsSalt, Salt Chips
jaffa:ChipsSaltVinegar, Salt & Vinegar Chips
jaffa:ChipsChicken, Chicken Chips
jaffa:ChipsSourC, Sour Cream and Chives Chips
jaffa:ChocChipCookie, Chocolate Chip Cookies
jaffa:LemonSugarPancakes, Lemon and Sugar Pancakes
jaffa:JamPancakes, Jam Pancakes
jaffa:HoneyPancakes, Honey Pancakes
jaffa:BananaMuffin, Banana Muffin
jaffa:SavouryMuffin, Savoury Muffin
jaffa:ChocolateMuffin, Chocolate Muffin
jaffa:SteakCheesePie, Steak and Cheese Pie
jaffa:ChickenVegePie, Chicken Pie with Vegetables
jaffa:BaconEggPie, Bacon and Egg Pie
jaffa:FishPie, Fish Pie
jaffa:FishKeish, Fish Quiche
jaffa:MacaroniCheese, Macaroni & Cheese
jaffa:PotatoFishPie, Potato Top Fish Pie
jaffa:RoastChicken, Roast Chicken
jaffa:RoastPork, Roast Pork
jaffa:RoastLamb, Roast Lamb
jaffa:RoastBeef, Roast Beef
jaffa:LemonCordial, Lemon Cordial
jaffa:ChickenNoodleBake,  Chicken and Noodle Bake
jaffa:Pikelets, Pikelets
jaffa:Jaffas, Jaffas
jaffa:FruitPie, Fruit Pie
jaffa:Bacon, Bacon
jaffa:ChickenSalad, Chicken Salad
jaffa:FishSalad, Tuna Salad
jaffa:EggSalad, Egg Salad
jaffa:ChiliDog, Chili Hotdog
jaffa:ExtremeBacon, Extreme Bacon
jaffa:JellyBurger, Jelly Burger
jaffa:ShrimpTempura, Shrimp Tempura
jaffa:Cheesesteak, Philly Cheesesteak
jaffa:Doritos, Doritos
jaffa:MtnDew, Mountain Dew
jaffa:CocaCola, Coca-Cola
jaffa:Pepsi, Pepsi
jaffa:DrPepper, Dr Pepper
jaffa:CocaColaFloat, Coca-Cola Float
jaffa:OrangeSodaFloat, Orange Soda Float
jaffa:PineappleJuice, Pineapple Juice
jaffa:PineappleSoda, Pineapple Soda
jaffa:BaconIceCream, Bacon Ice Cream
jaffa:PeanutButterCup, Peanut Butter Cup
jaffa:BeefStroganoff, Beef Stroganoff
jaffa:CheeseMash, Cheese Mash
jaffa:ChickenNuggets, Chicken Nuggets
jaffa:HoneyChickenNuggets, Honey Chicken Nuggets
jaffa:Lasagna, Lasagna
jaffa:BanhMi, Banh Mi
jaffa:CrabCakes, Crab Cakes
jaffa:MapleCocoa, Maple Hot Chocolate
jaffa:GrilledEel, Grilled Eel
jaffa:OctopusBalls, Octopus Balls
jaffa:FriedCorn, Fried Corn
jaffa:PuffedRice, Puffed Rice
jaffa:RiceKrispies, Rice Krispies
jaffa:Weetabix, Weetabix
jaffa:WeetabixMilk, Weetabix with Milk
jaffa:WeetabixJam, Weetabix with Jam
jaffa:LuckyCharms, Lucky Charms
jaffa:FruitLoops, Fruit Loops
jaffa:Granola, Granola
jaffa:CinnamonToastCrunch, Cinnamon Toast Crunch
jaffa:CocoaPuffs, Cocoa Puffs
jaffa:HoneyPuffs, Honey Puffs
jaffa:SpinachQuiche, Spinach Quiche
jaffa:BaconEggQuiche, Bacon and Egg Quiche
jaffa:SalmonQuiche, Salmon Quiche
jaffa:CreamCan, Cream Can
jaffa:MustardBucket, Mustard Bucket
jaffa:CreamBucket, Cream Bucket
jaffa:OilBucket, Oil Bucket
jaffa:StockBucket, Stock Bucket
jaffa:VinegarBucket, Vinegar Bucket
jaffa:IceCreamBucket, Ice Cream Bucket
malisisdoors:item.door_acacia, Acacia Door
malisisdoors:item.door_birch, Birch Door
malisisdoors:item.door_dark_oak, Dark Oak Door
malisisdoors:item.door_jungle, Jungle Door
malisisdoors:item.door_spruce, Spruce Door
malisisdoors:item.wood_sliding_door, Wooden Glass Door
malisisdoors:item.iron_sliding_door, Iron Glass Door
malisisdoors:item.jail_door, Jail Door
malisisdoors:item.laboratory_door, Laboratory Door
malisisdoors:item.factory_door, Factory Door
malisisdoors:item.shoji_door, Shoji Door
malisisdoors:item.curtain_black, Black Curtain
malisisdoors:item.curtain_red, Red Curtain
malisisdoors:item.curtain_green, Green Curtain
malisisdoors:item.curtain_brown, Brown Curtain
malisisdoors:item.curtain_blue, Blue Curtain
malisisdoors:item.curtain_purple, Purple Curtain
malisisdoors:item.curtain_cyan, Cyan Curtain
malisisdoors:item.curtain_silver, SilverCurtain
malisisdoors:item.curtain_gray, Gray Curtain
malisisdoors:item.curtain_pink, Pink Curtain
malisisdoors:item.curtain_lime, Lime Curtain
malisisdoors:item.curtain_yellow, Yellow Curtain
malisisdoors:item.curtain_light_blue, Light Blue Curtain
malisisdoors:item.curtain_magenta, Magenta Curtain
malisisdoors:item.curtain_orange, Orange Curtain
malisisdoors:item.curtain_white, White Curtain
malisisdoors:item.saloon, Saloon Door
malisisdoors:item.custom_door, Custom Door
malisisdoors:item.rustyHandle, Rusty Handle
malisisdoors:item.forcefieldItem, Forcefield Controller
Mantle:mantleBook:0, Mantle:item.mantle.manual.beginner.name
Mantle:mantleBook:1, Mantle:item.mantle.manual.toolstation.name
Mantle:mantleBook:2, Mantle:item.mantle.manual.smeltery.name
Mantle:mantleBook:3, Mantle:item.mantle.manual.diary.name
Mekanism:PartTransmitter:0, Basic Universal Cable
Mekanism:PartTransmitter:1, Advanced Universal Cable
Mekanism:PartTransmitter:2, Elite Universal Cable
Mekanism:PartTransmitter:3, Ultimate Universal Cable
Mekanism:PartTransmitter:4, Basic Mechanical Pipe
Mekanism:PartTransmitter:5, Advanced Mechanical Pipe
Mekanism:PartTransmitter:6, Elite Mechanical Pipe
Mekanism:PartTransmitter:7, Ultimate Mechanical Pipe
Mekanism:PartTransmitter:8, Basic Pressurized Tube
Mekanism:PartTransmitter:9, Advanced Pressurized Tube
Mekanism:PartTransmitter:10, Elite Pressurized Tube
Mekanism:PartTransmitter:11, Ultimate Pressurized Tube
Mekanism:PartTransmitter:12, Basic Logistical Transporter
Mekanism:PartTransmitter:13, Advanced Logistical Transporter
Mekanism:PartTransmitter:14, Elite Logistical Transporter
Mekanism:PartTransmitter:15, Ultimate Logistical Transporter
Mekanism:PartTransmitter:16, Restrictive Transporter
Mekanism:PartTransmitter:17, Diversion Transporter
Mekanism:PartTransmitter:18, Basic Thermodynamic Conductor
Mekanism:PartTransmitter:19, Advanced Thermodynamic Conductor
Mekanism:PartTransmitter:20, Elite Thermodynamic Conductor
Mekanism:PartTransmitter:21, Ultimate Thermodynamic Conductor
Mekanism:ElectricBow, Electric Bow
Mekanism:Dust:0, Iron Dust
Mekanism:Dust:1, Gold Dust
Mekanism:Dust:2, Osmium Dust
Mekanism:Dust:3, Copper Dust
Mekanism:Dust:4, Tin Dust
Mekanism:Dust:5, Silver Dust
Mekanism:Dust:6, Lead Dust
Mekanism:Ingot:0, Refined Obsidian Ingot
Mekanism:Ingot:1, Osmium Ingot
Mekanism:Ingot:2, Bronze Ingot
Mekanism:Ingot:3, Glowstone Ingot
Mekanism:Ingot:4, Steel Ingot
Mekanism:Ingot:5, Copper Ingot
Mekanism:Ingot:6, Tin Ingot
Mekanism:EnergyTablet, Energy Tablet
Mekanism:SpeedUpgrade, Speed Upgrade
Mekanism:EnergyUpgrade, Energy Upgrade
Mekanism:FilterUpgrade, Filter Upgrade
Mekanism:MufflingUpgrade, Muffling Upgrade
Mekanism:GasUpgrade, Gas Upgrade
Mekanism:Robit, Robit
Mekanism:AtomicDisassembler, Atomic Disassembler
Mekanism:EnrichedAlloy, Enriched Alloy
Mekanism:ReinforcedAlloy, Reinforced Alloy
Mekanism:AtomicAlloy, Atomic Alloy
Mekanism:ItemProxy, item.ItemProxy.name
Mekanism:ControlCircuit:0, Basic Control Circuit
Mekanism:ControlCircuit:1, Advanced Control Circuit
Mekanism:ControlCircuit:2, Elite Control Circuit
Mekanism:ControlCircuit:3, Ultimate Control Circuit
Mekanism:EnrichedIron, Enriched Iron
Mekanism:CompressedCarbon, Compressed Carbon
Mekanism:CompressedRedstone, Compressed Redstone
Mekanism:CompressedDiamond, Compressed Diamond
Mekanism:CompressedObsidian, Compressed Obsidian
Mekanism:PortableTeleporter, Portable Teleporter
Mekanism:TeleportationCore, Teleportation Core
Mekanism:Clump:0, Iron Clump
Mekanism:Clump:1, Gold Clump
Mekanism:Clump:2, Osmium Clump
Mekanism:Clump:3, Copper Clump
Mekanism:Clump:4, Tin Clump
Mekanism:Clump:5, Silver Clump
Mekanism:Clump:6, Lead Clump
Mekanism:DirtyDust:0, Dirty Iron Dust
Mekanism:DirtyDust:1, Dirty Gold Dust
Mekanism:DirtyDust:2, Dirty Osmium Dust
Mekanism:DirtyDust:3, Dirty Copper Dust
Mekanism:DirtyDust:4, Dirty Tin Dust
Mekanism:DirtyDust:5, Dirty Silver Dust
Mekanism:DirtyDust:6, Dirty Lead Dust
Mekanism:Configurator, Configurator
Mekanism:NetworkReader, Network Reader
Mekanism:WalkieTalkie, Walkie-Talkie
Mekanism:Jetpack, Jetpack
Mekanism:Dictionary, Dictionary
Mekanism:GasMask, Gas Mask
Mekanism:ScubaTank, Scuba Tank
Mekanism:Balloon:0, §8Black Balloon
Mekanism:Balloon:1, §cRed Balloon
Mekanism:Balloon:2, §2Green Balloon
Mekanism:Balloon:3, §6Brown Balloon
Mekanism:Balloon:4, §1Blue Balloon
Mekanism:Balloon:5, §5Purple Balloon
Mekanism:Balloon:6, §3Cyan Balloon
Mekanism:Balloon:7, §7Light Grey Balloon
Mekanism:Balloon:8, §8Grey Balloon
Mekanism:Balloon:9, §dPink Balloon
Mekanism:Balloon:10, §aLime Balloon
Mekanism:Balloon:11, §eYellow Balloon
Mekanism:Balloon:12, §9Light Blue Balloon
Mekanism:Balloon:13, §dMagenta Balloon
Mekanism:Balloon:14, §6Orange Balloon
Mekanism:Balloon:15, §fWhite Balloon
Mekanism:Shard:0, Iron Shard
Mekanism:Shard:1, Gold Shard
Mekanism:Shard:2, Osmium Shard
Mekanism:Shard:3, Copper Shard
Mekanism:Shard:4, Tin Shard
Mekanism:Shard:5, Silver Shard
Mekanism:Shard:6, Lead Shard
Mekanism:ElectrolyticCore, Electrolytic Core
Mekanism:Sawdust, Sawdust
Mekanism:Salt, Salt
Mekanism:BrineBucket, Brine Bucket
Mekanism:LithiumBucket, Lithium Bucket
Mekanism:HeavyWaterBucket, Heavy Water Bucket
Mekanism:Crystal:0, Iron Crystal
Mekanism:Crystal:1, Gold Crystal
Mekanism:Crystal:2, Osmium Crystal
Mekanism:Crystal:3, Copper Crystal
Mekanism:Crystal:4, Tin Crystal
Mekanism:Crystal:5, Silver Crystal
Mekanism:Crystal:6, Lead Crystal
Mekanism:FreeRunners, Free Runners
Mekanism:ArmoredJetpack, Armored Jetpack
Mekanism:ConfigurationCard, Configuration Card
Mekanism:CraftingFormula, Crafting Formula
Mekanism:SeismicReader, Seismic Reader
Mekanism:Substrate, Substrate
Mekanism:Polyethene:0, HDPE Pellet
Mekanism:Polyethene:1, HDPE Rod
Mekanism:Polyethene:2, HDPE Sheet
Mekanism:Polyethene:3, PlaStick
Mekanism:BioFuel, Bio Fuel
Mekanism:GlowPanel:0, §8Black Glow Panel
Mekanism:GlowPanel:1, §cRed Glow Panel
Mekanism:GlowPanel:2, §2Green Glow Panel
Mekanism:GlowPanel:3, §6Brown Glow Panel
Mekanism:GlowPanel:4, §1Blue Glow Panel
Mekanism:GlowPanel:5, §5Purple Glow Panel
Mekanism:GlowPanel:6, §3Cyan Glow Panel
Mekanism:GlowPanel:7, §7Light Grey Glow Panel
Mekanism:GlowPanel:8, §8Grey Glow Panel
Mekanism:GlowPanel:9, §dPink Glow Panel
Mekanism:GlowPanel:10, §aLime Glow Panel
Mekanism:GlowPanel:11, §eYellow Glow Panel
Mekanism:GlowPanel:12, §9Light Blue Glow Panel
Mekanism:GlowPanel:13, §dMagenta Glow Panel
Mekanism:GlowPanel:14, §6Orange Glow Panel
Mekanism:GlowPanel:15, §fWhite Glow Panel
Mekanism:Flamethrower, Flamethrower
Mekanism:GaugeDropper, Gauge Dropper
Mekanism:FactoryInstaller:0, Basic Tier Installer
Mekanism:FactoryInstaller:1, Advanced Tier Installer
Mekanism:FactoryInstaller:2, Elite Tier Installer
Mekanism:FactoryInstaller:3, Ultimate Tier Installer
Mekanism:OtherDust:0, Diamond Dust
Mekanism:OtherDust:1, Steel Dust
Mekanism:OtherDust:3, Sulfur Dust
Mekanism:OtherDust:4, Lithium Dust
Mekanism:OtherDust:5, Refined Obsidian Dust
Mekanism:OtherDust:6, Obsidian Dust
MekanismGenerators:SolarPanel, Solar Panel
MekanismGenerators:Hohlraum, Hohlraum
MekanismGenerators:TurbineBlade, Turbine Blade
cfm:ItemTableWood, Wooden Table
cfm:ItemTableStone, Stone Table
cfm:ItemChairWood, Wooden Chair
cfm:ItemChairStone, Stone Chair
cfm:ItemCabinet, Cabinet
cfm:ItemBesideCabinet, Bedside Cabinet
cfm:ItemCoffeeTableWood, Wooden Coffee Table
cfm:ItemCoffeeTableStone, Stone Coffee Table
cfm:ItemFridge, Fridge
cfm:ItemCoolPack, Cooling Pack
cfm:ItemCouch, Couch
cfm:ItemBlinds, Blind
cfm:ItemCurtains, Curtain
cfm:ItemOven, Oven
cfm:ItemOvenRangehood, Oven Overhead
cfm:ItemFlesh, Flesh
cfm:ItemCookedFlesh, Cooked Flesh
cfm:ItemHedgeBasic, Oak Hedge
cfm:ItemHedgeSpruce, Spurce Hedge
cfm:ItemHedgeBirch, Birch Hedge
cfm:ItemHedgeJungle, Jungle Hedge
cfm:ItemBirdBath, Bird Bath
cfm:ItemStonePath, Stone Path
cfm:ItemWhiteFence, White Fence
cfm:ItemTap, Tap
cfm:ItemMailBox, Mail Box
cfm:ItemHammer, Hammer
cfm:ItemEnvelope, Envelope
cfm:ItemEnvelopeSigned, item.itemenvelopesigned.name
cfm:ItemPackage, Package
cfm:ItemPackageSigned, item.itempackagesigned.name
cfm:ItemTV, TV
cfm:ItemComputer, Computer
cfm:ItemPrinter, Printer
cfm:ItemInkCartridge, Ink Cartridge
cfm:ItemStereo, Stereo
cfm:ItemElectricFence, Electric Fence
cfm:ItemCeilingLight, Ceiling Light
cfm:ItemDoorBell, Door Bell
cfm:ItemFireAlarm, Fire Alarm
cfm:ItemLamp, Lamp
cfm:ItemToilet, Toilet
cfm:ItemBasin, Basin
cfm:ItemWallCabinet, Wall Cabinet
cfm:ItemBath, Bath
cfm:ItemShower, Shower
cfm:ItemShowerHead, Shower Head
cfm:ItemBin, Bin
cfm:ItemPresentRed, Empty Present
cfm:ItemPresentGreen, Empty Present
cfm:itemTree, Christmas Tree
cfm:ItemToaster, Toaster
cfm:ItemMicrowave, Microwave
cfm:ItemWashingMachine, Washing Machine
cfm:ItemCookieJar, Cookie Jar
cfm:ItemBlender, Blender
cfm:ItemPlate, Plate
cfm:ItemCounterDoored, Kitchen Counter
cfm:ItemCounterSink, Kitchen Counter (Sink)
cfm:ItemDishWasher, Dishwasher
cfm:ItemKitchenCabinet, Kitchen Cabinet
cfm:ItemChoppingBoard, Chopping Board
cfm:ItemBarStall, Bar Stool
cfm:ItemBreadSlice, Bread Slice
cfm:ItemToast, Toast
cfm:ItemKnife, Knife
cfm:ItemCup, Cup
cfm:ItemDrink, item.itemdrink.name
cfm:ItemSoap, Soap
cfm:ItemSoapyWater, Soapy Water
cfm:ItemSuperSoapyWater, Super Soapy Water
cfm:ItemRecipeBook, Recipe Book
cfm:ItemCrayfish, item.itemcrayfish.name
cfm:ItemDollar, item.itemmoney.name
musiccraft:pedal, Pedal
musiccraft:itemnote, item.itemnote.name
musiccraft:castiron, Cast iron
